EventId,DER_mass_MMC,DER_mass_transverse_met_lep,DER_mass_vis,DER_pt_h,DER_deltaeta_jet_jet,DER_mass_jet_jet,DER_prodeta_jet_jet,DER_deltar_tau_lep,DER_pt_tot,DER_sum_pt,DER_pt_ratio_lep_tau,DER_met_phi_centrality,DER_lep_eta_centrality,PRI_tau_pt,PRI_tau_eta,PRI_tau_phi,PRI_lep_pt,PRI_lep_eta,PRI_lep_phi,PRI_met,PRI_met_phi,PRI_met_sumet,PRI_jet_num,PRI_jet_leading_pt,PRI_jet_leading_eta,PRI_jet_leading_phi,PRI_jet_subleading_pt,PRI_jet_subleading_eta,PRI_jet_subleading_phi,PRI_jet_all_pt,Weight,Label
107390,-999,66.6,175.558,154.874,0.564,50.274,0.251,2.657,40.307,231.188,1.66,0.159,0.146,40.003,1.607,1.219,66.388,-0.966,1.88,84.324,2.802,376.33,2,79.919,-0.293,-1.001,44.879,-0.856,-0.497,124.797,0.744056247,b
107391,127.4,73.748,70.638,63.692,-999,-999,-999,2.547,22.344,117.872,0.79,0.974,-999,40.863,-1.817,-2.023,32.27,-1.417,1.744,46.326,-2.008,174.133,1,44.738,4.139,0.606,-999,-999,-999,44.738,1.848672805,b
107392,129.62,79.099,102.777,296.625,-999,-999,-999,0.849,26.102,522.055,0.511,0.185,-999,165.916,0.648,0.21,84.74,-0.129,0.553,68.64,-0.537,733.572,1,271.399,1.102,-3.016,-999,-999,-999,271.399,0.001502705,s
107393,94.815,63.314,46.563,95.685,-999,-999,-999,1.765,21.84,159.269,0.859,1.003,-999,32.032,0.67,2.876,27.506,1.073,-1.689,63.694,2.879,230.509,1,99.731,0.245,0.245,-999,-999,-999,99.731,1.681611443,b
107394,123.287,57.318,75.474,0.626,-999,-999,-999,3.251,0.626,69.142,1.717,-1.34,-999,25.449,-1.451,2.927,43.693,-0.435,-0.267,18.811,2.822,117.115,0,-999,-999,-999,-999,-999,-999,0,5.084668555,b
107395,132.462,10.468,72.52,217.688,5.558,2090.146,-5.671,1.108,3.159,452.912,0.351,1.187,0.895,116.346,-0.579,-1.511,40.803,-0.508,-2.616,90.291,-2.444,483.572,2,219.014,1.347,1.445,76.749,-4.211,-0.316,295.763,0.001502705,s
107396,77.527,90.03,51.171,136.981,0.213,158.115,0.156,1.328,46.62,377.709,1.159,0.447,0,36.617,2.449,0.902,42.433,1.677,1.982,92.471,0.378,603.474,3,181.96,0.303,-2.409,51.042,0.516,-0.55,298.659,0.958451276,b
107397,142.709,3.19,76.646,38.737,-999,-999,-999,3.091,0.578,115.744,0.697,-1.07,-999,45.147,-0.038,2.994,31.47,0.334,-0.22,52.448,-0.142,147.872,1,39.127,3.216,2.932,-999,-999,-999,39.127,0.07389913,b
107398,120.54,30.193,94.417,27.422,-999,-999,-999,2.896,27.422,96.633,1.497,-1.409,-999,38.706,-0.545,-1.74,57.927,-0.348,1.149,14.641,2.238,112.362,0,-999,-999,-999,-999,-999,-999,0,2.04248965,b
107399,130.809,6.558,97.373,54.494,-999,-999,-999,2.811,29.881,123.487,2.256,0.31,-999,28.277,1.549,2.794,63.78,0.355,-0.944,12.87,-0.715,117.077,1,31.43,1.491,1.494,-999,-999,-999,31.43,2.467410681,b
107400,-999,87.174,93.849,15.556,-999,-999,-999,2.716,15.556,70.691,1.402,-1.319,-999,29.424,2.188,1.657,41.267,0.355,-0.347,48.529,-3.032,119.929,0,-999,-999,-999,-999,-999,-999,0,5.651441456,b
107401,120.906,2.015,47.37,223.895,-999,-999,-999,1.121,20.954,292.784,0.624,0.879,-999,51.023,2.225,2.872,31.813,1.128,2.638,142.383,2.608,359.552,1,209.949,-1.827,-0.398,-999,-999,-999,209.949,0.001502705,s
107402,120.983,56.695,89.493,142.613,1.139,79.721,-0.106,2.196,28.514,223.733,3.979,0.056,0.972,20.591,1.862,1.795,81.935,0.372,0.181,77.756,-0.545,190.041,2,73.755,1.038,-3.072,47.452,-0.102,2.678,121.207,2.67374115,b
107403,148.996,16.439,112.816,20.985,-999,-999,-999,3.226,20.985,86.783,0.822,-1.28,-999,47.642,-0.763,-2.035,39.141,0.786,1.418,30.632,0.939,146.254,0,-999,-999,-999,-999,-999,-999,0,0.018636117,s
107404,135.432,149.025,112.986,111.357,-999,-999,-999,2.252,9.45,276.008,7.355,-0.653,-999,20.646,-1.253,0.193,151.856,-2.33,2.171,37.149,-0.719,345.9,1,103.505,-1.604,-1.276,-999,-999,-999,103.505,2.496051388,b
107405,66.774,21.106,50.3,17.823,-999,-999,-999,2.28,17.823,55.244,0.982,-1.413,-999,27.875,0.069,0.736,27.369,0.2,-1.541,5.387,2.636,289.127,0,-999,-999,-999,-999,-999,-999,0,1.888930049,b
107406,177.017,64.703,141.295,115.661,2.874,309.67,-1.7,3.23,56.253,410.583,5.112,-1.41,0.293,24.605,2.443,3.113,125.789,0.988,-0.286,28.612,0.853,461.719,3,128.784,0.833,2.289,38.365,-2.04,-1.491,260.189,1.318556036,b
107407,-999,68.414,24.982,2.493,-999,-999,-999,1.031,2.493,50.962,1.316,-1.395,-999,22.002,-1.767,-1.524,28.96,-1.923,-2.543,42.218,1.016,47.694,0,-999,-999,-999,-999,-999,-999,0,4.420823036,b
107408,74.284,57.571,55.833,41.834,-999,-999,-999,1.883,7.416,109.592,2.148,-0.228,-999,23.553,-1.821,1.138,50.584,-1.868,-0.744,17.5,1.886,123.26,1,35.455,1.029,3.133,-999,-999,-999,35.455,2.160287978,b
107409,133.648,36.02,93.408,34.089,-999,-999,-999,2.923,2.553,109.733,1.328,1.406,-999,33.567,-2.309,-0.079,44.575,-0.956,2.512,13.273,0.845,164.354,1,31.59,-0.847,-1.739,-999,-999,-999,31.59,1.681611443,b
107410,107.233,61.212,54.452,71.712,1.607,205.38,-0.204,2.572,48.512,265.157,1.331,1.404,0.346,23.789,2.051,-1.622,31.662,1.493,0.888,56.976,-0.721,310.387,3,84.247,-0.139,2.314,72.72,1.468,-1.48,209.706,0.744056247,b
107411,-999,69.739,32.856,24.868,-999,-999,-999,1.169,24.868,58.291,1.251,-0.961,-999,25.89,1.342,0.125,32.401,1.887,-0.909,37.537,2.199,83.591,0,-999,-999,-999,-999,-999,-999,0,2.032516471,b
107412,76.443,83.304,57.772,63.594,3.022,188.755,-1.951,1.703,6.384,167.605,1.932,0.246,0.714,27.356,0.015,1.109,52.862,-0.3,-0.564,40.318,1.686,256.195,2,56.678,2.088,-2.125,30.709,-0.934,2.778,87.387,2.055990009,b
107413,105.105,59.511,73.824,4.131,-999,-999,-999,2.859,4.131,73.778,1.57,-1.398,-999,28.712,-0.593,-3.109,45.066,-1.154,-0.306,22.001,2.169,170.765,0,-999,-999,-999,-999,-999,-999,0,4.700342496,b
107414,-999,105.567,45.221,26.168,-999,-999,-999,1.107,26.168,85.845,1.586,-1.344,-999,33.201,0.454,2.126,52.643,1.021,3.077,58.779,-0.707,98.108,0,-999,-999,-999,-999,-999,-999,0,2.125708418,b
107415,-999,65.254,68.558,0.37,-999,-999,-999,2.306,0.37,61.822,1.141,-1.412,-999,28.874,0.234,1.244,32.948,1.683,3.037,38.406,-0.924,37.381,0,-999,-999,-999,-999,-999,-999,0,5.092845287,b
107416,-999,58.18,42.686,38.949,-999,-999,-999,1.513,0.146,101.498,1.247,-0.988,-999,27.8,-0.184,-1.948,34.658,-0.1,-0.437,46.618,1.181,76.662,1,39.039,-2.804,-3.078,-999,-999,-999,39.039,1.969297156,b
107417,245.066,79.447,132.613,272.98,1.213,229.115,-0.131,2.057,52.968,549.634,5.398,1.355,0.001,33.304,-2.016,1.194,179.758,-2.067,-0.862,111.268,-0.293,401.496,3,226.149,0.12,2.969,57.85,-1.093,1.271,336.573,1.114366017,b
107418,75.004,41.192,53.068,25.038,-999,-999,-999,2.558,25.038,55.143,1.267,1.205,-999,24.328,1.445,-2.277,30.815,1.119,0.26,16.042,-2.109,192.664,0,-999,-999,-999,-999,-999,-999,0,1.681611443,b
107419,144.298,46.806,101.686,23.418,1.116,80.252,1.261,3.364,30.22,145.335,1.102,-1.414,0.001,35.782,-1.845,-0.218,39.446,-0.202,3.13,29.895,1.631,204.509,2,37.537,0.696,-1.798,32.571,1.812,1.892,70.108,2.256727764,b
107420,104.523,72.083,77.571,53.343,-999,-999,-999,3.205,53.343,59.769,0.827,-0.872,-999,32.72,1.714,-1.915,27.049,0.168,1.562,48.04,-1.616,186.182,0,-999,-999,-999,-999,-999,-999,0,0.001502705,s
107421,56.208,75.464,46.819,42.879,0.829,38.663,3.765,1.333,31.577,145.595,2.308,-0.293,0,21.478,0.565,1.827,49.578,1.895,1.91,28.884,-1.079,191.183,2,40.024,-2.398,-0.951,34.515,-1.57,-1.434,74.539,1.204293976,b
107422,91.634,12.632,42.557,177.156,4.062,624.379,-3.009,1.11,7.782,245.152,1.18,1.311,0.693,34.732,-0.72,-2.23,40.976,0.174,-2.889,105.738,-2.697,288.911,2,100.427,0.975,0.466,69.018,-3.087,0.514,169.445,0.001502705,s
107423,242.93,6.583,161.006,27.154,-999,-999,-999,4.478,32.932,89.872,1.38,1.329,-999,22.535,-2.142,0.948,31.092,1.418,-1.77,13.663,-1.449,143.432,1,36.245,0.584,0.838,-999,-999,-999,36.245,3.015650538,b
107424,104.584,28.679,55.227,140.108,-999,-999,-999,1.648,31.972,180.265,1.249,1.396,-999,28.611,0.499,-0.109,35.738,1.873,0.802,82.532,0.268,323.518,1,115.916,1.824,-2.655,-999,-999,-999,115.916,1.373390947,b
107425,60.953,62.634,53.742,4.476,-999,-999,-999,2.271,4.476,58.775,1.733,-1.392,-999,21.507,-2.004,-0.156,37.268,-1.326,-2.324,30.523,1.579,64.602,0,-999,-999,-999,-999,-999,-999,0,4.852937821,b
107426,96.912,8.094,63.019,315.408,-999,-999,-999,0.672,28.032,578.625,0.196,0.791,-999,215.834,0.854,-1.155,42.245,0.741,-0.492,79.322,-0.353,626.521,1,320.545,1.602,2.34,-999,-999,-999,320.545,0.001502705,s
107427,217.101,90.071,158.912,44.044,-999,-999,-999,3.541,44.044,106.805,3.065,1.235,-999,26.271,0.276,-1.275,80.533,-2.03,1.413,27.76,-1.109,137.802,0,-999,-999,-999,-999,-999,-999,0,3.091525316,b
107428,-999,86.896,42.21,6.928,-999,-999,-999,1.208,6.928,69.212,0.997,-1.414,-999,34.657,-0.646,-0.715,34.555,-1.557,0.078,56.937,2.814,86.045,0,-999,-999,-999,-999,-999,-999,0,4.543933365,b
107429,122.522,96.416,103.096,71.945,-999,-999,-999,1.778,39.21,215.154,1.339,-0.805,-999,49.804,-0.157,-0.816,66.687,1.113,-2.06,35.136,0.901,261.43,1,98.663,-0.117,1.578,-999,-999,-999,98.663,2.290337871,b
107430,120.012,35.812,76.726,48.034,-999,-999,-999,2.733,22.547,139.781,0.822,1.412,-999,43.135,-1.301,-0.419,35.474,-1.416,3.134,33.126,-2.05,157.926,1,61.172,3.372,1.672,-999,-999,-999,61.172,0.309795156,b
107431,128.214,19.795,83.539,7.3,-999,-999,-999,2.775,7.3,84.927,0.615,-1.302,-999,52.589,-1.345,1.837,32.338,-1.861,-0.89,28.092,-1.559,147.107,0,-999,-999,-999,-999,-999,-999,0,1.797984537,b
107432,-999,72.061,24.289,17.733,-999,-999,-999,0.917,17.733,51.503,1.257,-0.268,-999,22.824,-0.857,-0.386,28.678,0.049,-0.53,46.206,2.325,127.869,0,-999,-999,-999,-999,-999,-999,0,2.139665536,b
107433,126.104,47.168,103.028,10.773,-999,-999,-999,3.098,10.773,78.538,0.787,-1.414,-999,43.957,0.759,-2.242,34.582,2.373,1.397,26.976,-0.368,65.014,0,-999,-999,-999,-999,-999,-999,0,4.914018688,b
107434,67.138,47.788,51.659,37.341,-999,-999,-999,1.89,17.599,117.814,2.494,-1.403,-999,20.088,0.632,0.985,50.093,0.844,-0.893,15.775,-2.925,226.72,1,47.634,0.001,2.044,-999,-999,-999,47.634,2.224463061,b
107435,71.477,18.445,49.762,2.637,-999,-999,-999,2.993,2.637,49.898,1.138,-1.385,-999,23.342,-1.013,-3.007,26.556,-0.889,-0.016,3.265,2.849,78.958,0,-999,-999,-999,-999,-999,-999,0,4.297497767,b
107436,22.513,32.707,14.047,97.189,-999,-999,-999,0.486,26.215,144.262,1.279,0.116,-999,25.182,0.149,-0.135,32.205,0.58,-0.36,51.526,-1.186,267,1,86.875,-0.767,2.18,-999,-999,-999,86.875,2.023541132,b
107437,116.101,68.904,89.171,27.964,-999,-999,-999,3.134,27.964,88.269,0.99,-1.414,-999,44.352,-1.752,2.73,43.917,-2.036,-0.433,27.859,2.362,175.878,0,-999,-999,-999,-999,-999,-999,0,1.905259258,b
107438,67.255,5.63,48.543,106.386,-999,-999,-999,1.152,2.881,190.798,1.703,1.269,-999,31.517,1.369,-2.624,53.658,2.34,-2.005,25.034,-2.159,193.987,1,105.623,-0.038,0.953,-999,-999,-999,105.623,1.681611443,b
107439,114.93,7.246,78.322,36.546,-999,-999,-999,2.964,0.272,116.192,1.383,1.364,-999,33.378,0.292,-0.113,46.161,0.18,2.85,22.123,2.623,82.7,1,36.653,-0.575,-0.603,-999,-999,-999,36.653,1.681611443,b
107440,118.489,24.611,76.525,89.793,2.472,166.931,1.296,1.919,42.933,232.467,0.885,1.4,0.22,46.113,1.059,1.997,40.805,0.16,-2.591,32.691,3.005,354.274,3,64.348,2.916,0.235,41.305,0.444,-0.023,145.549,0.307169524,b
107441,132.924,24.394,93.927,12.485,-999,-999,-999,2.685,12.485,97.217,0.578,-1.33,-999,61.62,1.13,1.904,35.597,0.613,-1.744,23.287,-0.869,111.44,0,-999,-999,-999,-999,-999,-999,0,0.018636117,s
107442,-999,78.203,90.961,25.223,-999,-999,-999,2.328,25.223,79.895,0.601,-1.393,-999,49.904,-0.101,-2.394,29.992,1.544,2.241,56.495,-0.265,186.703,0,-999,-999,-999,-999,-999,-999,0,2.141779485,b
107443,104.022,26.945,66.995,53.087,-999,-999,-999,2.471,53.087,68.283,1.35,-0.816,-999,29.061,0.302,2.943,39.222,0.995,-0.968,43.571,-0.304,305.656,0,-999,-999,-999,-999,-999,-999,0,0.307169524,b
107444,148.332,0.98,103.089,32.848,-999,-999,-999,2.88,22.041,143.151,0.531,1.194,-999,70.532,-0.278,0.574,37.43,-0.597,-2.288,4.155,-2.21,195.311,1,35.19,-1.23,2.692,-999,-999,-999,35.19,0.018636117,s
107445,114.294,75.137,93.749,15.899,-999,-999,-999,3.679,15.899,64.361,1.833,1.405,-999,22.719,0.033,0.22,41.643,-1.932,-2.954,34.091,0.34,192.266,0,-999,-999,-999,-999,-999,-999,0,6.053694774,b
107446,-999,97.841,43.34,41.947,-999,-999,-999,1.386,41.947,67.491,1.569,-1.223,-999,26.273,2.163,-2.941,41.218,1.586,-1.681,76.704,0.43,162.887,0,-999,-999,-999,-999,-999,-999,0,4.712567232,b
107447,187.968,41.816,143.743,209.844,1.509,166.899,-0.459,2.062,24.311,401.894,3.92,0.338,0.406,42.304,-0.427,2.441,165.852,-0.384,-1.78,68.92,-1.387,336.087,2,104.101,1.087,1.432,89.637,-0.423,1.02,193.738,0.744056247,b
107448,87.926,28.924,61.687,27.764,-999,-999,-999,2.797,27.764,56.561,1.078,1.41,-999,27.215,0.315,-0.197,29.346,1.288,2.425,13.77,0.819,150.098,0,-999,-999,-999,-999,-999,-999,0,1.681611443,b
107449,114.149,48.169,82.136,32.592,-999,-999,-999,2.636,3.006,114.028,0.779,-0.686,-999,47.059,-0.016,1.29,36.646,-0.458,-2.394,15.884,0.866,175.086,1,30.323,-1.682,-1.525,-999,-999,-999,30.323,1.681611443,b
107450,100.551,26.647,70.248,26.18,-999,-999,-999,2.99,26.18,56.641,1.241,-1.347,-999,25.272,-1.24,2.701,31.369,0.208,-0.967,26.395,-0.005,131.298,0,-999,-999,-999,-999,-999,-999,0,1.454848473,b
107451,-999,85.032,31.897,28.679,-999,-999,-999,1.12,28.679,61.22,1.809,-0.756,-999,21.796,-0.104,-1.958,39.424,-0.616,-2.954,46.37,-0.025,98.152,0,-999,-999,-999,-999,-999,-999,0,2.16787503,b
107452,144.077,13.248,99.846,1.193,-999,-999,-999,3.43,1.193,71.232,0.636,-1.384,-999,43.534,0.608,2.798,27.698,-1.21,-0.11,16.667,-0.737,77.175,0,-999,-999,-999,-999,-999,-999,0,0.018636117,s
107453,161.944,11.089,123.347,37.948,-999,-999,-999,2.843,1.272,162.749,1.675,-1.402,-999,46.46,1.014,-1.979,77.802,0.443,0.806,1.416,1.919,103.764,1,38.486,-3.646,-2.71,-999,-999,-999,38.486,2.14679614,b
107454,124.88,18.081,80.409,53.786,-999,-999,-999,2.559,28.212,145.736,0.439,1.393,-999,59.584,-2.449,-1.561,26.173,-1.683,0.88,21.758,0.103,194.993,1,59.979,-0.23,1.889,-999,-999,-999,59.979,0.001502705,s
107455,86.051,35.577,60.918,42.497,-999,-999,-999,2.174,22.866,102.881,1.308,1.274,-999,29.81,-0.585,-1.22,38.987,-0.889,0.932,13.179,-0.872,209.016,1,34.084,-2.209,-2.736,-999,-999,-999,34.084,1.454848473,b
107456,137.003,5.903,96.658,211.02,0.113,89.252,1.222,1.232,66.484,399.311,0.492,0.801,0,105.129,0.154,-2.516,51.719,-1.075,-2.426,54.367,-2.537,474.271,3,87.927,1.05,0.051,81.329,1.164,1.105,242.463,0.002653311,s
107457,169.048,16.705,132.332,1.551,-999,-999,-999,3.808,1.551,80.577,1.039,1.414,-999,39.509,0.286,-1.11,41.068,-1.874,2.038,1.953,-1.843,105.127,0,-999,-999,-999,-999,-999,-999,0,5.640607497,b
107458,94.356,38.961,46.338,459.273,-999,-999,-999,0.594,27.423,658.25,0.163,1.123,-999,194.52,-1.182,-0.983,31.698,-1.483,-1.495,236.587,-1.041,685.631,1,432.032,-1.795,2.102,-999,-999,-999,432.032,0.001502705,s
107459,144.478,53.446,100.875,0.329,-999,-999,-999,3.288,0.329,80.135,1.414,-1.395,-999,33.194,2.408,2.146,46.942,0.94,-0.796,15.994,2.791,100.072,0,-999,-999,-999,-999,-999,-999,0,5.306891352,b
107460,98.113,6.184,62.961,55.069,-999,-999,-999,2.73,2.628,123.192,1.794,0.369,-999,23.469,1.084,2.385,42.113,0.632,-1.205,34.361,-1.042,174.973,1,57.61,-0.653,1.841,-999,-999,-999,57.61,1.681611443,b
107461,88.494,24.482,59.821,1.381,-999,-999,-999,3.065,1.381,59.574,1.204,-1.407,-999,27.026,0.649,-2.884,32.548,0.92,0.346,4.755,-2.437,119.626,0,-999,-999,-999,-999,-999,-999,0,1.681611443,b
107462,134.408,75.826,78.29,4.13,-999,-999,-999,3.201,4.13,70.278,2.13,-1.317,-999,22.454,0.382,2.128,47.824,1.62,-0.824,30.21,2.46,150.586,0,-999,-999,-999,-999,-999,-999,0,5.463975234,b
107463,291.914,20.14,239.5,21.263,-999,-999,-999,3.093,21.263,221.31,1.069,-1.398,-999,106.983,0.369,-2.284,114.326,-0.453,1.017,11.271,0.449,295.909,0,-999,-999,-999,-999,-999,-999,0,4.535902508,b
107464,125.524,66.979,97.078,129.921,1.84,225.822,0.409,1.895,57.131,426.131,4.248,1.17,0.505,25.566,1.545,-0.76,108.599,0.36,0.718,28.414,-0.576,472.886,3,124.059,0.2,-2.564,48.573,2.041,0.709,291.966,0.001502705,s
107465,142.893,31.678,100.862,27.392,4.113,262.473,-3.538,2.866,24.239,168.658,0.755,1.404,0.994,58.513,-0.885,-2.44,44.18,-0.992,0.979,7.325,3.133,250.051,2,33.98,1.225,0.867,31.985,-2.888,-2.2,65.965,0.001502705,s
107466,-999,86.203,42.109,0.485,-999,-999,-999,1.337,0.485,63.767,1.193,-1.409,-999,29.082,1.986,-1.894,34.685,1.106,-2.9,56.423,0.696,35.696,0,-999,-999,-999,-999,-999,-999,0,4.670227951,b
107467,-999,80.452,50.568,7.167,-999,-999,-999,1.655,7.167,67.554,1.537,-1.403,-999,26.625,-0.208,-0.777,40.929,-0.868,-2.294,43.865,1.487,104.621,0,-999,-999,-999,-999,-999,-999,0,4.742407253,b
107468,-999,75.921,18.574,2.693,-999,-999,-999,0.704,2.693,53.075,1.161,-1.37,-999,24.559,2.012,2.621,28.515,1.598,-3.093,51.096,-0.162,45.179,0,-999,-999,-999,-999,-999,-999,0,4.391698191,b
107469,184.854,65.564,140.321,26.026,2.959,218.943,-1.932,3.613,27.438,195.581,2.145,-0.693,0.09,21.606,1.13,0.341,46.353,-1.79,-1.787,23.428,1.151,214.741,3,49.095,1.986,2.836,45.66,-0.973,-0.508,127.622,1.503539243,b
107470,132.586,3.522,63.197,54.047,-999,-999,-999,3.062,7.094,125.167,0.709,-1.03,-999,37.475,0.718,1.414,26.558,0.854,-1.646,65.016,-1.73,174.138,1,61.135,3.23,1.456,-999,-999,-999,61.135,0.018636117,s
107471,99.303,32.517,56.041,71.567,-999,-999,-999,2.886,2.912,130.369,1.367,-1.387,-999,24.156,0.75,-0.24,33.022,0.752,-3.127,67.325,2.452,212.883,1,73.191,-3.738,-0.503,-999,-999,-999,73.191,0.001502705,s
107472,114.362,0.264,63.243,53.906,-999,-999,-999,2.555,0.635,118.425,0.954,1.012,-999,33.073,-2.035,0.124,31.567,-1.58,2.639,45.382,2.632,128.287,1,53.785,1.289,-0.889,-999,-999,-999,53.785,0.001502705,s
107473,215.14,121.341,156.925,58.032,-999,-999,-999,3.133,3.284,226.397,3.021,-1.383,-999,42.687,-1.79,-1.521,128.948,-1.11,1.704,28.71,-1.286,258.353,1,54.762,-2.742,-1.445,-999,-999,-999,54.762,2.377790795,b
107474,124.28,2.191,89.993,49.297,0.362,41.553,1.871,3.164,7.251,142.493,2.298,0.744,0.088,22.784,-0.455,1.224,52.35,1.097,-1.534,17.578,-1.606,147.942,2,34.225,1.561,1.238,33.134,1.199,2.459,67.358,1.454848473,b
107475,103.43,23.547,69.51,123.44,0.67,113.441,6.257,1.579,95.331,281.454,0.308,1.414,0,87.512,1.746,-2.596,26.921,2.051,2.138,33.817,2.94,363.05,3,58.677,-2.859,1.946,54.874,-2.188,-0.429,167.021,0.064060777,b
107476,275.493,87.211,76.467,117.589,-999,-999,-999,3.187,7.065,173.918,1.061,1.395,-999,26.192,0.024,-2.604,27.777,1.839,1.06,106.238,2.923,202.442,1,119.949,1.975,-0.236,-999,-999,-999,119.949,2.41441952,b
107477,103.741,25.358,73.721,29.514,4.109,417.624,-4.015,2.881,19.975,175.815,1.551,-1.381,0.995,27.654,0.516,0.046,42.884,-0.312,-2.713,19.359,2.659,231.878,2,54.853,-2.509,1.976,50.424,1.6,-0.925,105.277,0.001502705,s
107478,140.778,8.258,102.964,44.405,3.686,338.597,-3.396,2.703,2.072,206.008,1.372,1.29,0.993,41.28,-0.761,-0.706,56.64,0.144,3.03,13.341,-2.951,229.426,2,66.769,1.828,1.157,41.319,-1.858,-1.319,108.088,0.001502705,s
107479,85.681,15.44,57.466,35.848,-999,-999,-999,2.448,1.282,97.785,0.781,1.391,-999,34.207,-0.116,-0.547,26.713,0.198,-2.975,16.216,-2.215,86.872,1,36.866,-0.1,1.357,-999,-999,-999,36.866,1.681611443,b
107480,205.778,83.02,149.003,14.658,-999,-999,-999,4.137,14.658,70.303,1.92,-1.28,-999,24.075,-1.427,2.847,46.228,1.459,-0.116,37.364,3.124,117.292,0,-999,-999,-999,-999,-999,-999,0,3.100671645,b
107481,71.666,1.542,45.049,184.688,2.064,242.047,0.045,0.733,21.669,335.642,0.679,0.959,0,75.764,-1.544,-1.554,51.438,-1.81,-0.87,68.696,-0.844,405.984,2,165.771,0.022,1.687,42.669,2.086,-2.94,208.44,0.309795156,b
107482,88.78,2.912,48.453,90.925,-999,-999,-999,1.651,27.607,127.797,0.909,0.923,-999,32.521,-1.178,1.842,29.57,-2.003,0.412,52.427,0.338,148.38,1,65.706,-0.757,-2.268,-999,-999,-999,65.706,0.307169524,b
107483,-999,114.504,85.907,1.877,-999,-999,-999,2.335,1.877,88.36,2.229,-1.326,-999,27.364,-2.025,-1.896,60.996,-0.845,2.373,56.895,-0.293,76.72,0,-999,-999,-999,-999,-999,-999,0,0.002653311,s
107484,90.416,73.745,61.124,279.358,2.843,357.126,1.31,0.814,21.461,475.842,3.859,1.227,0.186,38.925,-0.342,1.104,150.207,-0.02,1.852,105.304,1.257,441.485,2,256.375,0.403,-1.574,30.335,3.246,-2.667,286.71,0.07389913,b
107485,88.356,27.208,66.661,99.549,2.602,268.772,3.467,1.486,26.695,281.238,2.102,1.413,0.008,33.671,-0.266,1.105,70.76,-0.582,2.557,18.571,1.788,393.087,2,145.184,0.971,-1.304,31.622,3.572,1.761,176.806,0.309795156,b
107486,163.97,54.383,98.965,26.281,-999,-999,-999,3.09,26.281,87.172,1.348,1.407,-999,37.129,-1.162,-2.622,50.044,-2.261,0.773,19.473,2.888,108.276,0,-999,-999,-999,-999,-999,-999,0,2.227600768,b
107487,134.284,89.772,114.18,83.276,0.492,148.04,0.836,1.71,8.303,291.545,1.099,-1.362,0.001,59.788,0.113,-1.837,65.714,1.597,-2.686,31.351,0.753,314.785,2,118.573,0.701,0.461,47.471,1.193,2.936,166.044,0.018636117,s
107488,147.429,55.581,96.181,0.271,-999,-999,-999,3.347,0.271,74.784,1.54,-1.382,-999,29.446,-1.58,-2.138,45.338,-0.022,0.825,17.434,-2.621,85.62,0,-999,-999,-999,-999,-999,-999,0,5.474326386,b
107489,151.538,27.762,113.012,78.075,-999,-999,-999,2.117,19.965,193.397,1.239,-0.114,-999,57.872,-0.398,-2.521,71.718,-0.65,-0.419,34.443,0.147,258.342,1,63.807,1.087,2.11,-999,-999,-999,63.807,1.985706174,b
107490,52.627,78.05,51.161,27.853,-999,-999,-999,1.322,27.853,81.635,0.94,-1.377,-999,42.073,1.165,-0.99,39.562,1.646,-2.221,40.528,1.372,128.276,0,-999,-999,-999,-999,-999,-999,0,1.918557623,b
107491,91.176,58.55,68.268,39.4,-999,-999,-999,3.461,21.16,104.485,1.391,1.414,-999,22.586,-0.178,0.66,31.416,1.287,-2.488,41.218,1.895,186.442,1,50.482,1.152,-1.439,-999,-999,-999,50.482,2.386192909,b
107492,110.497,79.281,64.642,54.937,-999,-999,-999,2.641,32.248,89.624,0.887,-1.067,-999,31.439,-0.744,2.623,27.897,0.331,0.211,56.362,-2.881,160.576,1,30.288,-2.232,0.389,-999,-999,-999,30.288,1.968846842,b
107493,27.89,76.464,23.339,82.997,2.693,157.203,-0.724,0.548,1.609,172.42,1.289,-0.089,0.883,37.836,-0.476,2.705,48.775,-0.568,2.165,40.651,-2.054,152.414,2,44.22,-2.39,-0.544,41.588,0.303,0.086,85.808,1.89422998,b
107494,125.514,28.425,85.682,150.487,4.605,739.517,-3.297,1.76,92.737,445.899,2.832,0.458,0.81,26.189,-2.017,0.556,74.165,-0.359,-0.034,59.652,-0.465,428.965,3,78.442,-3.718,2.352,70.843,0.887,2.472,345.544,0.001502705,s
107495,84.789,40.227,51.563,102.45,2.585,397.496,-1.103,1.552,4.156,300.776,0.718,1.346,0.188,43.41,2.384,-2.603,31.174,2.424,2.128,48.81,-3.072,389.834,2,162.49,2.046,-0.242,63.702,-0.539,2.503,226.192,0.083414031,b
107496,-999,103.781,79.615,2.867,-999,-999,-999,2.643,2.867,87.174,2.659,-1.271,-999,23.822,-0.053,-0.8,63.352,0.669,2.94,43.253,0.063,56.119,0,-999,-999,-999,-999,-999,-999,0,5.205808573,b
107497,113.342,20.602,71.383,67.948,-999,-999,-999,2.906,17.967,155.964,1.933,1.385,-999,25.106,1.314,0.204,48.52,1.817,3.066,42.842,2.61,216.516,1,82.338,0.047,-0.321,-999,-999,-999,82.338,0.001502705,s
